"Rhydon","サイドン","Sidon","","","Ground","Rock","4","057","78","3","","","","Rock Tomb","Rock","","","","","112","90","84","32","32","29","Its horn, which serves as a drill, can shatter uncut diamonds. Its thick hide protects it even in magma.","ドリルになる ツノで ダイヤの げんせきも コナゴナに できる。 ぶあつい ひふは マグマの なかでも へいき。","","","",""
"Rhyperior","ドサイドン","Dosidon","","","Ground","Rock","4","058","98","4","","","","Rock Slide","Rock","","","","","138","114","106","47","47","34","It puts rocks in the holes in its palms and uses its muscles to shoot them. Geodude are shot on occasion.","てのひらの あなに いわを つめて きんにくの ちからで はっしゃする。 たまに イシツブテを とばす。","","","",""
"Alolan Grimer","アローラベトベター","","","","Poison","Dark","4","059","56","2","","","","Poison Fang","Poison","","","","","95","57","38","31","38","19","It loves feeding on garbage and sludge, so is unable to live in a sterile environment. The crystals on its body are lumps of toxins.","ゴミや ヘドロが だいこうぶつで せいけつな ばしょでは いきていけない。 からだの けっしょうは どくその かたまりだ。","","","",""
"Alolan Muk","アローラベトベトン","","","","Poison","Dark","4","060","92","4","","","","Poison Jab","Poison","","","","","130","86","63","55","83","43","The garbage it eats causes chemical changes in its body, which produce its vivid appearance.","たベた ゴミが からだの なかで かがくへんかを おこして あざやかな いるを つくりだして いるのだ。","","","",""
"Riolu","リオル","Riolu","","","Fighting","","4","061","40","3","","","","Metal Claw","Steel","","","","","55","40","24","21","24","35","They communicate with one another using their auras. Their aura becomes stronger when in a pinch.","なかま どうしで はどうを だして コミュニケーションを とる。 ピンチのときは はどうが つよまる。","","","",""
"Lucario","ルカリオ","Lucario","","","Fighting","Steel","4","062","82","4","","","","Flash Cannon","Steel","","","","","89","77","51","80","51","64","It can read the aura produced by all things. It can identify others over half a mile away.","あらゆる ものが だす はどうを よみとることができる。 １キロ さきの あいてのことも わかる。","","","",""
"Stufful","ヌイコグマ","Nuikoguma","","","Normal","Fighting","4","063","58","3","","","","Tackle","Normal","","","","","89","54","38","34","38","38","It is very dangerous when angry, as it will begin to act violently. Its powerful arms and legs can knock away a pro wrestler.","おこって あばれだすと ひじょうに キケン。 きょうりょくな てあしで プロレスラーも ふっとばす。","","","",""
"Bewear","キテルグマ","Kiteruguma","","","Normal","Fighting","4","064","92","4","","","","Strength","Normal","","","","","142","102","67","47","51","51","It hugs companions with its tremendously powerful arms. It is dangerous and a risk to human life.","ものすごい ちからの りょううでで なかまを だきしめ。 にんげんが やられると いのちが あぶない。","","","",""
"Alolan Diglett","アローラディグダ","","","","Ground","Steel","4","065","38","2","","","","Metal Claw","Steel","","","","","40","32","19","22","27","50","It uses its golden hairs to monitor its surroundings and relay communication amongst comrades.","きんいろの ヒゲで まわりの ようすを キャッチしたり なかまどうしで こうしんすろぞ。","","","",""
"Alolan Dugtrio","アローラダグトリオ","","","","Ground","Steel","4","066","70","3","","","","Bulldoze","Ground","","","","","66","71","44","38","51","77","In the Alola region, it said to be the feminine deity of the land incarnate. Its shining gold hair provides it with protection.","アローラちほうでは だいちの めがみの けしんと いわれる。 きんいろの ヒゲで みを まもる。","","","",""
"Mareanie","ヒドイデ","Hidoide","","","Poison","Water","4","067","54","3","","","","Venoshock","Poison","","","","","76","39","45","33","39","34","It can be found crawling on beaches and seafloors. It catches prey with its 10 tentacles and weakens them with its poison spike.","うみの そこや かいがんを はいまわっている。 どくを もった トゲで あいてを よわらせ １０ぽんの しょくしゅで とらえる。","","","",""
"Toxapex","ドヒドイデ","Dohidoide","","","Poison","Water","4","068","92","4","","","","Cross Poison","Poison","","","","","88","54","124","46","116","30","It moves along the seafloor on its 12 legs. Those attacked by Toxapex's poison will suffer for three days and three nights.","１２ほんの あしで かいていを うごきまわる。 ドヒドイデの どくに やられると ３か３ばん くるしむことに なるぞ。","","","",""
"Sylveon","ニンフィア","Nymphia","","","Fairy","","4","069","96","4","","","","Dazzling Gleam","Fairy","","","","","123","55","55","90","106","51","By releasing enmity-erasing waves from its ribbonlike feelers, Sylveon stops any conflict.","リボンのような しょっかくから てきいを けす はどうを はっして あらそいを やめさせる。","","","",""
"Onix","イワーク","Iwark","","","Rock","Ground","4","070","64","3","","","","Bulldoze","Ground","","","","","66","34","110","22","34","51","It burrows through the ground at a speed of 80 km/h. It has a magnet in its brain, which acts as a compass and prevents it from losing direction while tunneling.","じそく80キロで ちちゅうを ほりすすみ。 のうみそに じしゃくが あるので つちの なかでも ほうこうを まちがえない。","","","",""
"Solgaleo","ソルガレオ","Solgaleo","Superstar","Legendary","Psychic","Steel","2-1","001","172","6","","","","Sunsteel Strike","Steel","","","","","223","161","126","133","106","115","The dazzling light unleashed from its body can make the darkest of nights light up like midday.","からだから まぶしい ひかりを はなち やみよも まひるのように てらしだす。","","","",""
"Lunala","ルナアーラ","Lunala","Superstar","Legendary","Psychic","Ghost","2-1","002","172","6","","","","Moongeist Beam","Ghost","","","","","223","133","106","161","126","115","It is said that when its third eye appears on its forehead, it will fly to another world.","だい3の めが ひたいに うかびあがると べつせかいへ とびさって いくと いわれる。","","","",""
"Urshifu","ウーラオス","Wulaosu","Superstar","Legendary","Fighting","Dark","2-1","003","144","6","","","","Wicked Blow","Dark","","","","","181","153","119","76","73","115","This form of Urshifu is a strong believer in the one-hit KO. Its strategy is to leap in close to foes and land a devastating blow with a hardened fist.","いちげきひっさつが しんじょう。 あいての ふところに とびこみ きたえられた こぶしを たたきこむ。","","","",""
"Urshifu","ウーラオス","Wulaosu","Superstar","Legendary","Fighting","Water","2-1","004","144","6","","","","Surging Strikes","Water","","","","","181","153","119","76","73","115","It's believed that this Pokémon modeled its fighting style on the flow of a river — sometimes rapid, sometimes calm.","ときに はげしく ときに おだやかな かわの ながれから かくとうわざの かたを あみだしたと いわれている。","","","",""
"Ho-Oh","ホウオウ","Houou","Superstar","Legendary","Fire","Flying","2-1","005","172","6","","","","Sacred Fire","Fire","","","","","187","153","107","130","180","107","It flies the skies on its seven-colored wings. Legends claim that a rainbow forms behind it.","なないろの つばさで そらを とぶ。 そのあとには にじが できると しんわに つたえられている。","","","",""
"Rillaboom","ゴリランダー","Gorirander","Superstar","","Grass","","2-1","006","138","6","","Dynamax","","Drum Beating","Grass","Max Overgrowth","Grass","","","181","147","107","73","84","101","By drumming, it taps into the power of its special tree stump. The Rillaboom with the best drumming techniques becomes the boss of the troop.","とくべつな きりかぶの パワーを ドラミングで コントロール。 ドラムテクニックに すぐれた ゴリランダーが なかまたちの ボスになる。","","","",""
"Cinderace","エースバーン","Aceburn","Superstar","","Fire","","2-1","007","138","6","","Dynamax","","Pyro Ball","Fire","Max Flare","Fire","","","158","137","90","79","90","140","It juggles a pebble with its feet, turning it into a burning soccer ball, and strikes opponents hard with its shots.","こいしを リフティングして ほのおの サッカーボールを つくりだし するどい シュートで こうげきする。","","","",""
"Inteleon","インテレオン","Intereon","Superstar","","Water","","2-1","008","138","6","","Dynamax","","Snipe Shot","Water","Max Geyser","Water","","","146","101","79","147","79","141","It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.","たさいな きのうを かくしもつ。 ゆびから みずを ふんしゃして せなかの ひまくで かぜに のる。","","","",""
"Dragonite","カイリュー","Kairyu","Superstar","","Dragon","Flying","2-1","009","154","6","","","Dragonium","Dragon Rush","Dragon","","","Devastating Drake","Dragon","170","157","113","119","119","96","It is called the "guardian of the sea". It flies over the vast seas and rescues drowning people.","うみのけしんと よばれる。 ひろい うみを とびまわって おぼれているひとを たすける。","","","",""
"Salamence","ボーマンダ","Bohmander","Superstar","","Dragon","Flying","2-1","010","154","6","","","","Dragon Rush","Dragon","","","","","175","158","96","130","96","119","Its cellular structure changed, and its long-sought wings grew out. It flies around the sky while spouting flames.","からだの さいぼうが へんかして ねんがんの つばさが はえてきた。 ほのおを はきながら そらを とびまわるぞ。","","","",""
"Lucario","ルカリオ","Lucario","Star","","Fighting","Steel","2-1","011","124","5","","","","Aura Sphere","Fighting","","","","","132","117","76","122","76","96","","","Gengar","094","Shadow Ball","Ghost"
"Cinderace","エースバーン","Aceburn","Star","","Fire","","2-1","012","124","5","","","","Pyro Ball","Fire","","","","","142","123","81","71","81","126","","","Scizor","212","X-Scissor","Bug"
"Meganium","メガニウム","Meganium","Star","","Grass","","2-1","013","124","5","","","Grassium","Solar Beam","Grass","","","Bloom Doom","Grass","142","88","107","89","107","86","In battle, its petals give off a soothting scent that blunt an opponent's fighting spirit.","きもちを しずめる かおりを はなびらから はっさんして てきの たたかう きもちを にぶらせる。","","","",""
"Typhlosion","バクフーン","Bakphoon","Star","","Fire","","2-1","014","126","5","","","Firium","Flamethrower","Fire","","","Inferno Overdrive","Fire","140","90","84","116","91","107","It attacks using blasts of fire. It creates heat shimmers with intense fire to hide itself.","ほのおの ばくふうで こうげき。 しゃくねつの ほのおで かげろうを つくりだし すがたを かくす。","","","",""
"Feraligatr","オーダイル","Ordile","Star","","Water","","2-1","015","124","5","","","Waterium","Hydro Pump","Water","","","Hydro Vortex","Water","147","112","107","85","89","84","It uses its powerful hind legs to charge opponents while biting. It goes at blinding speed.","あいてに かみつく ときは たくましい うしろあしを つかって とっしん。 めにも とまらない スピードだ。","","","",""
"Pikachu","ピカチュウ","Pikachu","Star","","Electric","","2-1","016","108","5","","","","Thunderbolt","Electric","","","","","125","79","59","73","73","127","","","Zekrom","644","Fusion Bolt","Electric"
"Gyarados","ギャラドス","Gyarados","Star","","Water","Flying","2-1","017","126","5|","","Dynamax","","Waterfall","Water","Max Geyser","Water","","","157","132","85","66","107","87","A ferocious and dangerous Pokémon. It cannot be stopped once it goes on a rampage.","どうもうで きけんな ポケモン。 いちど あばれだしたが さいご もう とめられない。","","","",""
"Dracozolt","パッチラゴン","Patchiragon","Star","","Electric","Dragon","2-1","018","120","5","","","","Thunder","Electric","","","","","152","107","96","86","76","81","In ancient times, it was unbeatable thanks to its powerful lower body, but it went extinct anyway after it depleted all its plant-based food sources.","こだいでは たくましい かはんしんで むてきだったが エサの しょくぶつを たべつくしてしまい ぜつめつした。","","","",""
"Dracovish","ウオノラゴン","Uonoragon","Star","","Water","Dragon","2-1","019","120","5","","","","Outrage","Dragon","","","","","152","96","107","76","86","81","Its mighty legs are capable of running at speeds exceeding 40 mph, but this Pokémon can't breathe unless it's underwater.","じそく60キロを こえる じまんの きゃくりょくで はしれるが すいちゅうでしか こきゅうできない。","","","",""
"Copperajah","ダイオウドウ","Daioudou","Star","","Steel","","2-1","020","118","5","","","","Iron Head","Steel","","","","","185","137","75","86","75","35","They came over from another region long ago and worked together with humans. Their green skin is resistant to water.","みどりのひふは みずにも つよい。 むかし ほかのとちから やってきて ひとと いっしょに はたらいた。","","","",""
"Haxorus","オノノクス","Ononokus","Star","","Dragon","","2-1","021","126","5","","","","Outrage","Dragon","","","","","138","154","96","66","76","103","While usually kindhearted, it can be terrifying if angered. Tusks that can slice through steel beams are how Haxorus deals with its adversaries.","おんこうな せいしつだが おこると こわい。 てっこつをも きりさく じまんの キバを おみまい するぞ。","","","",""
"Cobalion","コバルオン","Cobalon","Star","Legendary","Steel","Fighting","2-1","022","134","5","","","","Iron Head","Steel","","","","","153","96","136","96","78","115","It is told in legend that it battled against humans to protect Pokémon. It has a body and heart of steel.","ポケモンを まもるため にんげんと たたかった でんせつに かたられている。 はがねの こころと からだを もつ。","","","",""
"Terrakion","テラキオン","Terrakion","Star","Legendary","Rock","Fighting","2-1","023","134","5","","","","Stone Edge","Rock","","","","","153","136","96","78","96","115","It is told in legend that it battled against humans to protect Pokémon. It has enough power to destroy a castle.","ポケモンを まもるため にんげんと たたかった でんせつに かたられている。 しろを こわすほどの パワーを もつ。","","","",""
"Virizion","ビリジオン","Virizion","Star","Legendary","Grass","Fighting","2-1","024","134","5","","","","Leaf Blade","Grass","","","","","153","96","78","96","136","115","It is told in legend that it battled against humans to protect Pokémon. It confounds opponents with its swift movements.","ポケモンを まもるため にんげんと たたかった でんせつに かたられている。 てきを ほんろうする すばやさを もつ。","","","",""
"Jirachi","ジラーチ","Jirachi","Star","Mythical","Steel","Psychic","2-1","025","140","5","","","","Psychic","Psychic","","","","","163","107","107","107","107","107","An enduring legend states that it can grant any wish when it awakens from its thousand-year sleep.","1000ねんの ねむりから めざめたとき どんな ねがいごとも かなえて くれると いう でんせつを もつている。","","","",""
"Bulbasaur","フシギダネ","Fushigidane","","","Grass","Poison","2-1","026","44","2","","","","Vine Whip","Grass","","","","","59","30","30","38","38","28","The strange seed on its back will get steadily larger naturally as it grows up.","うまれつき せなかに ある ふしぎな タネは ちょっとずつ おおきく そだっていく。","","","",""
"Ivysaur","フシギソウ","Fushigisou","","","Grass","Poison","2-1","027","70","3","","","","Razor Leaf","Grass","","","","","87","48","49","61","61","47","When the bud on its back starts swelling, a sweet smell indicates the large flower will soon bloom.","せなかの つぼみが ふくらんで あまい においが してくると おおきな はなが さく まえぶれ。","","","",""
"Venusaur","フシギバナ","Fushigibana","","","Grass","Poison","2-1","028","102","4","","","","Giga Drain","Grass","","","","","116","72","73","87","87","70","The large plant on its back can convert sunlight into energy.","せなかの おおきな はなで たいようの ひかりを エネルギーに かえることが できる。","","","",""
"Charmander","ヒトカゲ","Hitokage","","","Fire","","2-1","029","44","2","","","","Ember","Fire","","","","","56","32","27","36","31","38","A flame burns on its tail from birth. It will die if the flame disappears.","しっぽの ほのおは うまれた ときから ともっている。 ほのおが きえると しんでしまう。","","","",""
"Charmeleon","リザード","Lizardo","","","Fire","","2-1","030","70","3","","","","Fire Fang","Fire","","","","","85","49","45","61","50","61","It has a barbaric nature. If it encounters a strong foe, the flame on its tail flares with a bluish white color.","あらあらしい せいかく。 きょうてきに であうと しっぽの ほのおが あおじろく もえあがる。","","","",""
"Charizard","リザードン","Lizardon","","","Fire","Flying","2-1","031","102","4","","","","Mystical Fire","Fire","","","","","114","73","68","94","74","87","The temperature of Charizard's fire increases as it gains experience in battle.","リザードンの ほのおは たたかいの けいけんを つむほど おんどが あがっていく。","","","",""
"Squirtle","ゼニガメ","Zenigame","","","Water","","2-1","032","44","2","","","","Water Gun","Water","","","","","58","29","38","31","38","27","The shell on its back is still soft not long after birth. It becomes harder after a short while.","うまれて まもない ころ せなかの こうらは まだ やわらかい。 しばらく たつと かたくなってくる。","","","",""
"Wartortle","カメール","Kameil","","","Water","","2-1","033","70","3","","","","Water Pulse","Water","","","","","86","49","61","50","61","45","Its furry tail is considered to be a symbol of longevity. It is popular as a pet.","ふさふさの しっぽは ながいきの シンボルと されている。 ペットとして にんきが ある。","","","",""
"Blastoise","カメックス","Kamex","","","Water","","2-1","034","102","4","","","","Dive","Water","","","","","115","73","87","74","91","68","The water fired from the rocket cannons on its shell can penetrate thick steel.","こうらの ロケットほうから ぶあつい てっぱんも つらぬく すいりゅうを ふきだす。","","","",""
"Chikorita","チコリータ","Chicorita","","","Grass","","2-1","035","44","2","","","","Razor Leaf","Grass","","","","","59","30","38","30","38","28","The leaf on its head has a pleasant aroma and can be used to determine the temperature and humidity.","あたまの はっぱは いい かおり。 まわりの おんどや しつどを かんじとる ことも できるぞ。","","","",""
"Bayleef","ベイリーフ","Bayleaf","","","Grass","","2-1","036","70","3","","","","Magical Leaf","Grass","","","","","87","48","61","49","61","47","If you smell the aroma from around its neck, it will somehow make you more energetic and want to fight.","くびの まわりから でる かおりを かぐと ちからが みなぎって なぜか たたかいたく なるのだ。","","","",""
"Meganium","メガニウム","Meganium","","","Grass","","2-1","037","102","4","","","","Grass Pledge","Grass","","","","","116","72","87","73","87","70","In battle, its petals give off a soothting scent that blunt an opponent's fighting spirit.","きもちを しずめる かおりを はなびらから はっさんして てきの たたかう きもちを にぶらせる。","","","",""
"Cyndaquil","ヒノアラシ","Hinoarashi","","","Fire","","2-1","038","44","2","","","","Flame Charge","Fire","","","","","56","32","27","36","31","38","It shoots flames out of its back if it is angry or surprised. The strength of the flames wanes if it is tired.","おどろいたり おこったり すると せなかから ほのおが ふきだす。 つかれて いると ほのおの いきおいが にぶる。","","","",""
"Quilava","マグマラシ","Magmarashi","","","Fire","","2-1","039","70","3","","","","Flame Wheel","Fire","","","","","85","49","45","61","50","61","Before battle, it turns its back on its opponent to demonstrate how strong its flames are. It is fully covered by nonflammable fur.","たたかいの まえに せなかを むけて ほのおの つよさに あいてに みせつける。 ぜんしんの けがわは けっして もえない。","","","",""
"Typhlosion","バクフーン","Bakphoon","","","Fire","","2-1","040","102","4","","","","Lava Plume","Fire","","","","","114","73","68","94","74","87","It attacks using blasts of fire. It creates heat shimmers with intense fire to hide itself.","ほのおの ばくふうで こうげき。 しゃくねつの ほのおで かげろうを つくりだし すがたを かくす。","","","",""
"Totodile","ワニノコ","Waninoko","","","Water","","2-1","041","44","2","","","","Water Gun","Water","","","","","62","38","38","27","29","27","It has the habit of biting anything with its developed jaws. Even its Trainer needs to be careful.","はったつした あごを もち なんにでも かみつく しゅうせい。 トレーナーも ちゅういが ひつよう。","","","",""
"Croconaw","アリゲイツ","Alligates","","","Water","","2-1","042","70","3","","","","Water Pulse","Water","","","","","90","61","61","46","49","45","The tips of its fangs are slanted backward, so there is no escape once it bites. If it loses a fang, a new one quickly grows back in its place.","いちど かみついたら はなれないように キバの さきが そりかえっている。 キバは ぬけても どんどん はえてくるぞ。","","","",""
"Feraligatr","オーダイル","Ordile","","","Water","","2-1","043","102","4","","","","Waterfall","Water","","","","","120","91","87","69","73","68","It uses its powerful hind legs to charge opponents while biting. It goes at blinding speed.","あいてに かみつく ときは たくましい うしろあしを つかって とっしん。 めにも とまらない スピードだ。","","","",""
"Wooloo","ウールー","Wooluu","","","Normal","","2-1","044","40","2","","","","Tackle","Normal","","","","","57","25","33","25","28","29","Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.","パーマの かかった たいもうは たかい クッションせいが ある。 がけから おちても へっちゃら。","","","",""
"Dubwool","バイウールー","Baiwooluu","","","Normal","","2-1","045","96","4","","","","Headbutt","Normal","","","","","110","70","87","54","78","77","Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You'll start to bounce the moment you set foot on it.","だんりょくの ある けで おった カーペットは トランポリンみたいで のれば ピョンピョン はねるのだ。","","","",""
"Chewtle","カムカメ","Kamukame","","","Water","","2-1","046","42","2","","","","Water Gun","Water","","","","","62","38","31","24","24","27","It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go.","あたまの ツノは いわの かたさ。 ツノで たたかい ひるんだ すきに パクリと かみつき はなさない。","","","",""
"Drednaw","カジリガメ","Kajirigame","","","Water","Rock","2-1","047","94","4","","","","Razor Shell","Water","","","","","124","99","78","44","60","65","This Pokémon rapidly extends its retractable neck to sink its sharp fangs into distant enemies and take them down.","くびが のびちぢみする。 はなれた ところから くびを いっきに のばし するどい キバで てきを しとめる。","","","",""
"Yamper","ワンパチ","Wanpachi","","","Electric","","2-1","048","40","2","","","","Nuzzle","Electric","","","","","66","28","31","25","31","18","This gluttonous Pokémon only assists people with their work because it wants treats. As it runs around, it crackles with electricity.","おやつに つられて ひとの しごとを てつだう くいしんぼう。 パチパチと でんきを まとって はしりまわる。","","","",""
"Boltund","パルスワン","Pulsewan","","","Electric","","2-1","049","96","4","","","","Volt Switch","Electric","","","","","107","78","54","78","54","104","This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.","でんきを つくって あしに おくり はしりを アシスト。 みっかみばん やすまず はしれるのだ。","","","",""
"Arrokuda","サシカマス","Sasikamasu","","","Water","","2-1","050","40","2","","","","Aqua Jet","Water","","","","","57","37","25","25","20","39","If it sees any movement around it, this Pokémon charges for it straightaway, leading with its sharply pointed jaw. It's very proud of that jaw.","するどく とがった あごが じまん。 すこしでも うごくものを みつけると いっちょくせんに とつげきする。","","","",""
"Barraskewda","カマスジョー","Kamasujaw","","","Water","","2-1","051","96","4","","","","Dive","Water","","","","","101","105","54","54","46","116","It has a jaw that's as sharp as a spear and as strong as steel. Apparently its flesh is surprisingly tasty, too.","やりの ように とがった あごは はがねの かたさ。 その みは おどろくほど おいしい らしい。","","","",""
"Sinistea","ヤバチャ","Yabacha","","","Ghost","","2-1","052","44","2","","","","Astonish","Ghost","","","","","56","28","28","43","33","31","This Pokémon is said to have been born when a lonely spirit possessed a cold, leftover cup of tea.","のこされ ひえきった こうちゃに さみしがりやな たましいが やどり ポケモンに なったと いわれている。","","","",""
"Polteageist","ポットデス","Potdeath","","","Ghost","","2-1","053","98","4","","","","Hex","Ghost","","","","","100","58","58","114","98","62","This species lives in antique teapots. Most pots are forgeries, but on rare occasions, an authentic work is found.","アンティークの ポットに すみつく。 ほとんどが がんさくだが ごくまれに しんさくが みつかる ことも。","","","",""
"Cufant","ゾウドウ","Zoudou","","","Steel","","2-1","054","60","3","","","","Stomp","Normal","","","","","95","61","39","33","39","33","It digs up the ground with its trunk. It's also very strong, being able to carry loads of over five tons without any problem at all.","5トンの にもつを もっても へいきな ちからもち ポケモン。 はなを つかって つちを ほる。","","","",""
"Copperajah","ダイオウドウ","Daioudou","","","Steel","","2-1","055","96","4","","","","Strength","Normal","","","","","151","111","61","70","61","29","They came over from another region long ago and worked together with humans. Their green skin is resistant to water.","みどりのひふは みずにも つよい。 むかし ほかのとちから やってきて ひとと いっしょに はたらいた。","","","",""
"Pincurchin","バチンウニ","Bachinuni","","","Electric","","2-1","056","74","3","","","","Spark","Electric","","","","","78","75","71","68","64","15","It stores electricity in each spine. Even if one gets broken off, it still continues to emit electricity for at least three hours.","トゲの 1ぽん 1ぽんに でんきを たくわえる。 おれた トゲでも 3じかんは ほうでんを つづけるぞ。","","","",""
"Galarian Stunfisk","ガラルマッギョ","Galarian Maggyo","","","Ground","Steel","2-1","057","80","3","","","","Metal Claw","Steel","","","","","121","61","74","51","63","27","Its conspicuous lips lure prey in as it lies in wait in the mud. When prey gets close, Stunfisk clamps its jagged steel fins down on them.","どろに かくれて めだつ くちびるで えものを おびきよせる。 ギザギザの はがねの ヒレで がっちり はさむ。","","","",""
"Axew","キバゴ","Kibago","","","Dragon","","2-1","058","44","2","","","","Scratch","Normal","","","","","59","50","36","20","25","34","Its large tusks are fragile, but each time they grow back, they grow in harder and sturdier.","おおきな キバは まだ もろいが おれても すぐに はえかわり そのたびに かたく じょうぶに なっていく。","","","",""
"Fraxure","オノンド","Onondo","","","Dragon","","2-1","059","72","3","","","","Breaking Swipe","Dragon","","","","","91","86","54","33","40","51","A broken tusk will not grow back, so it diligently sharpens its tusks on river rocks after the end of a battle.","キバは にどと はえかわらないので たたかいが おわると かわらの いわで たんねんに みがきあげる。","","","",""
"Haxorus","オノノクス","Ononokus","","","Dragon","","2-1","060","104","4","","","","Dual Chop","Dragon","","","","","113","125","78","54","62","84","While usually kindhearted, it can be terrifying if angered. Tusks that can slice through steel beams are how Haxorus deals with its adversaries.","おんこうな せいしつだが おこると こわい。 てっこつをも きりさく じまんの キバを おみまい するぞ。","","","",""
"Magby","ブビィ","Buby","","","Fire","","2-1","061","50","2","","","","Ember","Fire","","","","","59","44","24","41","33","48","Its body temperature is over 1,100 degrees Fahrenheit. If it spouts yellow flames from its mouth, it is in good health. If it is fatigued, black smoke will be mixed in with the flames.","たいおんが ６００ども ある。 くちから ふく ほのおが きいろい ときは げんきだが つかれると くろい けむりが まざる。","","","",""
"Magmar","ブーバー","Boober","","","Fire","","2-1","062","82","3","","","","Flame Wheel","Fire","","","","","90","71","44","75","64","70","Its body temperature is nearly 2,200 degrees Fahrenheit. If it is struck or hurt in battle, it soaks its body in lava to heal.","たいおんが １２００ども ある。 つかれたり たたかいで キズついた ときは ようがんに つかって からだを いやす。","","","",""
"Magmortar","ブーバーン","Booburn","","","Fire","","2-1","063","104","4","","","","Fire Punch","Fire","","","","","112","82","59","107","82","73","It lives in volcanic craters. It blasts fireballs of over 3,600 degrees Fahrenheit from the ends of its arms.","かざんの かこうに すんでいる。 うでの さきから せっし２０００どの ひのたまを うちだす。","","","",""
"Noibat","オンバット","Onbat","","","Flying","Dragon","2-1","064","38","2","","","","Gust","Flying","","","","","56","20","23","28","25","33","Its large ears can emit 200,000 hertz ultrasonic waves that can make people dizzy.","おおきな みみから はなたれる ２０まんヘルツもの ちょうおんぱは めを まわすほど きょうりょくだ。","","","",""
"Noivern","オンバーン","Onvern","","","Flying","Dragon","2-1","065","102","4","","","","Dragon Claw","Dragon","","","","","120","62","70","84","70","105","Hidden in darkness, it attacks prey. The ultrasonic waves it emits from its ears can break large boulders into pieces.","やみに かくれて えものを おそう。 みみから はなたれる ちょうおんぱは おおきな いわも こなごなに くだく。","","","",""
"Exeggcute","タマタマ","Tamatama","","","Grass","Psychic","2-1","066","60","3","","","","Absorb","Grass","","","","","87","33","61","47","36","33","The six eggs converse using telepathy, so even if they are separated, they will rejoin instantly.","テレパシーで たがいに よびあっているので ひきはなそうと しても すぐに ６ぴき あつまってしまう。","","","",""
"Alolan Exeggutor","アローラナッシー","Alolan Nassy","","","Grass","Dragon","2-1","067","102","4","","","","Bullet Seed","Grass","","","","","128","91","74","107","66","41","As a result of outgrowing its psychic powers, it awakened the power of the dragon.","のびのび そだった けっか サイコパワーの かわりに ドラゴンの ちからが めざめたぞ。","","","",""
"Scyther","ストライク","Strike","","","Bug","Flying","2-1","068","84","3","","","","U-turn","Bug","","","","","94","82","61","43","61","78","It moves at a blindingly fast speed and slashes with the scythes on its forearms. Its scythes become increasingly sharp by cutting through hard objects.","めにも とまらぬ スピードで うごき りょうての カマで きりつける。 かたいものを きるほど カマの きれあじは ましていく。","","","",""
"Drampa","ジジーロン","Jijilong","","","Normal","Dragon","2-1","069","82","3","","","","Dragon Breath","Dragon","","","","","99","47","64","99","68","30","The mountains it calls home are nearly two miles in height. On rare occasions, it descends to play with the children living in the towns below.","ひょうこう３０００メートルを こえる やまで くらす。 まれに まちへ やってきて こどもたちと あそぶ。","","","",""
"Meowth","ニャース","Nyarth","","","Normal","","2-1","070","62","4","","","","Fury Swipes","Normal","","","","","83","41","33","37","37","78","It loves things that sparkle. It picks up coins in the city at night and secretly hoards.","キラキラ ひかるものが だいすき。 よるの まちで コインを ひろっては どこかに かくしている。","","","",""
"Kyurem","キュレム","Kyurem","Superstar","Legendary","Dragon","Ice","2-2","001","180","6","","","","Fusion Flare","Fire","","","","","213","144","109","202","121","115","It has the power of both fire and ice. The sameness of Reshiram's and Kyurem's genes allowed Kyurem to absorb Reshiram.","ほのおと こおりの エネルギーを つかえるのは おなじ いでんしを もつ レシラムを きゅうしゅうしたからだ。","","","",""
"Kyurem","キュレム","Kyurem","Superstar","Legendary","Dragon","Ice","2-2","002","180","6","","","","Fusion Bolt","Electric","","","","","213","202","121","144","109","115","It has the power of both electricity and ice. The sameness of Zekrom's and Kyurem's genes allowed Kyurem to absorb Zekrom.","でんきと こおりの エネルギーを つかえるのは おなじ いでんしを もつ ゼクロムを きゅうしゅうしたからだ。","","","",""
"Galarian Articuno","ガラルフリーザー","Galarian Freezer","Superstar","Legendary","Psychic","Flying","2-2","003","152","6","","","","Freezing Glare","Psychic","","","","","172","103","103","150","121","115","It fires beams that can immobilize opponents. Its feather-like blades are composed of psychic energy and are sharp enough to shear through iron sheets.","からだの じゆうを うばう ビームを うちだす。 サイコパワーで つくった はねの かたちの やいばは てっぱんも きりさく きれあじ。","","","",""
"Galarian Zapdos","ガラルサンダー","Galarian Thunder","Superstar","Legendary","Fighting","Flying","2-2","004","152","6","","","","Thunderous Kick","Fighting","","","","","172","150","109","103","109","121","When its feathers rub together, they produce a crackling sound like the zapping of electricity. It supposedly runs through the mountains at over 180 mph.","うもうが こすれると バチバチと でんきの ような おとがする。 じそく ３００キロで やまを かけると いわれる。","","","",""
